EstablecimientoCodigo,EstablecimientoGlosa,RegionCodigo,RegionGlosa,ComunaCodigo,ComunaGlosa,ServicioSaludCodigo,ServicioSaludGlosa,TipoEstablecimiento,DependenciaAdministrativa,NivelAtencion,TipoUrgencia,Latitud,Longitud,NivelComplejidad,Anio,SemanaEstadistica,OrdenCausa,Causa,NumTotal,NumMenor1Anio,Num1a4Anios,Num5a14Anios,Num15a64Anios,Num65oMas,FechaAtencionTexto,SexoPaciente,PrioridadTriage,CostoAtencionCLP,FechaAtencion,anio_fecha,mes_fecha,dia_semana
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2024,18,3,bronquitis/bronquiolitis aguda,165,54,43,25,36,7,29.04.24,f,c4,119749.0,,,,
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2024,18,4,crisis asmática,90,4,12,28,36,10,29.04.24,f,c4,87298.0,,,,
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2024,18,5,insuficiencia respiratoria aguda,38,2,1,2,15,18,2024/04/29,m,c4,70316.0,,,,
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2024,18,6,covid-19 sospecha/confirmada,183,14,27,45,73,24,29-04-2024,f,c3,124568.0,2024-04-29,2024.0,4.0,monday
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2024,18,1,influenza y neumonia,180,19,21,30,70,40,29-04-2024,m,c4,56815.0,2024-04-29,2024.0,4.0,monday
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2024,18,2,infeccion respiratoria aguda alta,81,8,13,18,34,8,29-04-2024,f,c4,100233.0,2024-04-29,2024.0,4.0,monday
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2024,18,3,bronquitis/bronquiolitis aguda,131,34,48,20,22,7,29.04.24,f,c3,113172.0,,,,
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2024,18,4,crisis asmática,100,4,15,29,42,10,2024/04/29,f,c1,68002.0,,,,
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2024,18,5,insuficiencia respiratoria aguda,77,2,2,6,33,34,29-04-2024,f,c4,66144.0,2024-04-29,2024.0,4.0,monday
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2024,18,6,covid-19 sospecha/confirmada,223,14,25,36,102,46,2024/04/29,f,c5,99985.0,,,,
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2024,19,1,influenza y neumonia,116,6,9,11,49,41,06.05.24,f,c4,106836.0,,,,
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.4372,-70.3126,alta complejidad,2024,19,2,infeccion respiratoria aguda alta,182,18,21,27,87,29,06-05-2024,m,c4,111844.0,2024-05-06,2024.0,5.0,monday
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2024,19,3,bronquitis/bronquiolitis aguda,209,70,44,36,52,7,06-05-2024,m,c3,61874.0,2024-05-06,2024.0,5.0,monday
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2024,19,4,crisis asmática,72,1,6,22,35,8,06-05-2024,m,c3,114133.0,2024-05-06,2024.0,5.0,monday
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2024,19,5,insuficiencia respiratoria aguda,124,2,5,5,48,64,06-05-2024,m,c4,103330.0,2024-05-06,2024.0,5.0,monday
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2024,19,6,covid-19 sospecha/confirmada,229,20,31,44,106,28,06-05-2024,m,c4,77711.0,2024-05-06,2024.0,5.0,monday
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2024,19,1,influenza y neumonia,122,14,8,19,53,28,06-05-2024,m,c3,114170.0,2024-05-06,2024.0,5.0,monday
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2024,19,2,infeccion respiratoria aguda alta,140,9,15,26,69,21,06-05-2024,f,c4,106051.0,2024-05-06,2024.0,5.0,monday
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2024,19,3,bronquitis/bronquiolitis aguda,155,50,28,32,37,8,06-05-2024,f,c3,94795.0,2024-05-06,2024.0,5.0,monday
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2024,19,4,crisis asmática,168,6,20,48,76,18,2024/05/06,m,c4,92022.0,,,,
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2024,19,5,insuficiencia respiratoria aguda,75,3,5,6,24,37,2024/05/06,f,c4,81239.0,,,,
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2024,19,6,covid-19 sospecha/confirmada,200,13,31,37,91,27,06-05-2024,m,c2,76475.0,2024-05-06,2024.0,5.0,monday
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2024,19,1,influenza y neumonia,146,16,9,24,62,35,06.05.24,f,c4,79761.0,,,,
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2024,19,2,infeccion respiratoria aguda alta,111,3,14,16,64,14,06-05-2024,f,c1,78022.0,2024-05-06,2024.0,5.0,monday
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2024,19,3,bronquitis/bronquiolitis aguda,197,55,56,39,43,4,06-05-2024,f,c3,59307.0,2024-05-06,2024.0,5.0,monday
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2024,19,4,crisis asmática,131,6,14,37,60,14,06.05.24,f,c5,72632.0,,,,
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2024,19,5,insuficiencia respiratoria aguda,107,1,6,493,45,47,2024/05/06,m,c2,139949.0,,,,
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2024,19,6,covid-19 sospecha/confirmada,113,7,20,16,52,18,06-05-2024,f,c4,138895.0,2024-05-06,2024.0,5.0,monday
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2024,19,1,influenza y neumonia,49,2,8,10,18,11,2024/05/06,f,c4,67488.0,,,,
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2024,19,2,infeccion respiratoria aguda alta,136,9,13,26,64,24,06-05-2024,f,c4,67079.0,2024-05-06,2024.0,5.0,monday
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2024,19,3,bronquitis/bronquiolitis aguda,78,31,12,10,20,5,06-05-2024,f,c4,99631.0,2024-05-06,2024.0,5.0,monday
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2024,19,4,crisis asmática,157,5,21,41,78,12,06-05-2024,m,c3,165542.0,2024-05-06,2024.0,5.0,monday
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2024,19,5,insuficiencia respiratoria aguda,110,2,3,9,47,49,06-05-2024,f,c1,104362.0,2024-05-06,2024.0,5.0,monday
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2024,19,6,covid-19 sospecha/confirmada,166,10,25,31,78,22,06-05-2024,f,c3,99707.0,2024-05-06,2024.0,5.0,monday
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2024,19,1,influenza y neumonia,134,8,14,19,59,34,06-05-2024,f,c4,74179.0,2024-05-06,2024.0,5.0,monday
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2024,19,2,infeccion respiratoria aguda alta,84,6,13,14,533,15,2024/05/06,m,c5,118999.0,,,,
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2024,19,3,bronquitis/bronquiolitis aguda,172,51,39,38,37,7,2024/05/06,m,c4,155737.0,,,,
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2024,19,4,crisis asmática,173,3,25,48,76,21,2024/05/06,m,c3,78994.0,,,,
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2024,19,5,insuficiencia respiratoria aguda,103,3,3,10,37,50,06-05-2024,m,c3,81038.0,2024-05-06,2024.0,5.0,monday
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2024,19,6,covid-19 sospecha/confirmada,218,16,25,40,105,32,06.05.24,f,c2,49771.0,,,,
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2024,20,1,influenza y neumonia,296,24,24,39,127,82,13-05-2024,m,c3,108226.0,2024-05-13,2024.0,5.0,monday
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2024,20,2,infeccion respiratoria aguda alta,220,15,27,35,109,34,2024/05/13,f,c3,81857.0,,,,
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2024,20,3,bronquitis/bronquiolitis aguda,314,115,77,50,56,16,13-05-2024,f,c2,130598.0,2024-05-13,2024.0,5.0,monday
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2024,20,4,crisis asmática,213,8,21,62,94,28,2024/05/13,f,c4,68539.0,,,,
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2024,20,5,insuficiencia respiratoria aguda,102,5,4,9,41,43,2024/05/13,m,c3,96939.0,,,,
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2024,20,6,covid-19 sospecha/confirmada,128,12,9,34,56,17,13-05-2024,f,c1,52903.0,2024-05-13,2024.0,5.0,monday
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2024,20,1,influenza y neumonia,243,26,27,34,107,49,13-05-2024,f,c3,78200.0,2024-05-13,2024.0,5.0,monday
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2024,20,2,infeccion respiratoria aguda alta,256,13,35,52,119,37,2024/05/13,f,c3,105022.0,,,,
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2024,20,3,bronquitis/bronquiolitis aguda,154,50,42,20,33,9,2024/05/13,m,c4,109683.0,,,,
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2024,20,4,crisis asmática,283,24,30,78,119,32,13-05-2024,f,c1,76049.0,2024-05-13,2024.0,5.0,monday
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2024,20,5,insuficiencia respiratoria aguda,205,4,13,16,70,102,13.05.24,f,c4,85508.0,,,,
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2024,20,6,covid-19 sospecha/confirmada,107,9,14,28,42,14,13.05.24,m,c3,61856.0,,,,
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2024,20,1,influenza y neumonia,160,7,10,32,73,38,13-05-2024,m,c2,76187.0,2024-05-13,2024.0,5.0,monday
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2024,20,2,infeccion respiratoria aguda alta,213,17,24,46,90,36,13-05-2024,f,c2,70898.0,2024-05-13,2024.0,5.0,monday
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,servicio de salud,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2024,20,3,bronquitis/bronquiolitis aguda,99,31,30,19,12,7,13-05-2024,f,c3,86769.0,2024-05-13,2024.0,5.0,monday
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2024,20,4,crisis asmática,190,16,26,52,81,15,13-05-2024,m,c5,104697.0,2024-05-13,2024.0,5.0,monday
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2024,20,5,insuficiencia respiratoria aguda,240,9,10,19,87,115,2024/05/13,m,c4,113399.0,,,,
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2024,20,6,covid-19 sospecha/confirmada,130,10,15,24,64,17,2024/05/13,f,c5,111001.0,,,,
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2024,20,1,influenza y neumonia,143,13,13,19,62,36,2024/05/13,f,c2,52888.0,,,,
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2024,20,2,infeccion respiratoria aguda alta,223,13,18,50,112,30,13-05-2024,m,c2,86420.0,2024-05-13,2024.0,5.0,monday
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2024,20,3,bronquitis/bronquiolitis aguda,60,8,23,11,16,2,2024/05/13,f,c3,64973.0,,,,
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2024,20,4,crisis asmática,126,2,16,45,45,18,13-05-2024,m,c3,90355.0,2024-05-13,2024.0,5.0,monday
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2024,20,5,insuficiencia respiratoria aguda,200,6,4,15,71,104,13.05.24,f,c3,79215.0,,,,
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2024,20,6,covid-19 sospecha/confirmada,116,10,20,16,53,17,13.05.24,f,c4,86379.0,,,,
